"키","분류","명칭","주소","행정 시","행정 구","행정 동","전화번호","홈페이지주소","HTML사용여부","X 좌표","Y 좌표"
"BE_IW10-0633","문화재유산|문화재구분|조형물","의정부(義政部)터","서울특별시 종로구 세종로동 76-4번지","서울특별시","종로구","삼청동","","","Y ","126.9796420000","37.5730330000"
"BE_IW10-0634","문화재유산|문화재구분|조형물","의영고(義盈庫) 터","서울특별시 종로구 도렴동 95-1번지","서울특별시","종로구","사직동","","","Y ","126.9750315000","37.5736161000"
"BE_IW10-0635","문화재유산|문화재구분|조형물","의금부(義禁府) 터","서울특별시 종로구 공평동 일반 100번지","서울특별시","종로구","종로1.2.3.4가동","","","Y ","126.9828000000","37.5711000000"
"BE_IW10-0750","문화재유산|문화재구분|조형물","3.1정신찬양비","서울 종로구 종로2가 탑골공원내","서울특별시","종로구","종로1.2.3.4가동","","","Y ","126.9895626000","37.5705897000"
"BE_IW10-0752","문화재유산|문화재구분|조형물","매바위","서울특별시 종로구 무악동","서울특별시","종로구","무악동","","","Y ","126.9580981000","37.5760084000"
"BE_IW10-0753","문화재유산|문화재구분|조형물","대한민국 어머니 헌장비","서울특별시 종로구 사직동 1-48  사직공원","서울특별시","종로구","사직동","","","Y ","126.9655759000","37.5722970000"
"BE_IW10-0754","문화재유산|문화재구분|조형물","함석헌 선생 시비","서울특별시 종로구 동숭동 1-119 마로니에공원내","서울특별시","종로구","이화동","","","Y ","127.0024370000","37.5809403000"
"BE_IW10-0755","문화재유산|문화재구분|조형물","서울대학교 유적기념비","서울특별시 종로구 동숭동 1-119 마로니에공원내","서울특별시","종로구","이화동","","","Y ","127.0024370000","37.5809403000"
"BE_IW10-0774","문화재유산|문화재구분|조형물","이율곡 선생 동상","서울특별시 종로구 사직동 1-48 사직공원 내","서울특별시","종로구","사직동","","","Y ","126.9655759000","37.5722970000"
"BE_IW10-0775","문화재유산|문화재구분|조형물","김상옥열사 동상","서울특별시 종로구 동숭동 1-119 마로니에공원","서울특별시","종로구","이화동","","","Y ","127.0024370000","37.5809403000"
"BE_IW10-0776","문화재유산|문화재구분|조형물","전기통신 발생지 기념탑","서울특별시 종로구 세종로 미관광장","서울특별시","종로구","청운효자동","","","Y ","",""
"BE_IW10-0537","문화재유산|문화재구분|종교문화재","인왕사","서울특별시 종로구 무악동 산3번지","서울특별시","종로구","무악동","","","Y ","126.9562643000","37.5758501000"
"BE_IW10-0538","문화재유산|문화재구분|종교문화재","묘각사","서울특별시 종로구 숭인동 178-3번지","서울특별시","종로구","숭인1동","","","Y ","127.0187664000","37.5755039000"
"BE_IW10-0539","문화재유산|문화재구분|종교문화재","조계사","서울특별시 종로구 견지동 45번지","서울특별시","종로구","종로1.2.3.4가동","","","Y ","126.9823368000","37.5739012000"
"BE_IW10-0540","문화재유산|문화재구분|종교문화재","안양암","서울특별시 종로구 창신동 130-1","서울특별시","종로구","창신1동","","","Y ","127.0133571000","37.5754539000"
"BE_IW10-0638","문화재유산|문화재구분|조형물","육군무관학교터(陸軍武官學校)","서울특별시 종로구 신문로1가 일반 238번지","서울특별시","종로구","사직동","","","Y ","126.9761849000","37.5704858000"
"BE_IW10-0639","문화재유산|문화재구분|조형물","월사 이정귀집터 (月沙 李廷龜家址)","서울특별시 종로구 명륜4가 206-54","서울특별시","종로구","혜화동","","","Y ","126.9977977000","37.5819565000"
"BE_IW10-0636","문화재유산|문화재구분|조형물","양현고(養賢庫) 터","서울특별시 종로구 명륜3가 2-1번지","서울특별시","종로구","혜화동","","","Y ","126.9965038000","37.5876981000"
"BE_IW10-0637","문화재유산|문화재구분|조형물","야주개터(夜珠峴址)","서울특별시 종로구 신문로1가 23번지","서울특별시","종로구","사직동","","","Y ","126.9748140000","37.5704230000"
"BE_IW10-0640","문화재유산|문화재구분|조형물","원각사(圓覺社) 터","서울특별시 종로구 신문로1가 42번지","서울특별시","종로구","사직동","","","Y ","126.9734104000","37.5706533000"
"BE_IW10-0641","문화재유산|문화재구분|조형물","우포도청(右捕盜廳) 터","서울특별시 종로구 세종로동 139-8","서울특별시","종로구","종로1.2.3.4가동","","","Y ","126.9796420000","37.5730330000"
"BE_IW10-0642","문화재유산|문화재구분|조형물","우산각(雨傘閣) 터","서울특별시 종로구 숭인동 9-13번지","서울특별시","종로구","숭인1동","","","Y ","127.0154862000","37.5792582000"
"BE_IW10-0643","문화재유산|문화재구분|조형물","우미관터(優美館址)","서울특별시 종로구 종로1가 75-2번지","서울특별시","종로구","종로1.2.3.4가동","","","Y ","126.9843088000","37.5747426000"
"BE_IW10-0756","문화재유산|문화재구분|조형물","주요한 시비","서울특별시 종로구 세종로 미관광장","서울특별시","종로구","청운효자동","","","Y ","",""
"BE_IW10-0757","문화재유산|문화재구분|조형물","한국일보사 창간 20주년 기념비","서울특별시 종로구 삼청동 산2 (삼청공원)","서울특별시","종로구","삼청동","","","Y ","126.9808095000","37.5885407000"
"BE_IW10-0758","문화재유산|문화재구분|조형물","하마비(下馬碑)","서울특별시 종로구 숭인동 238-1번지","서울특별시","종로구","숭인2동","","","Y ","127.0183336000","37.5729800000"
"BE_IW10-0759","문화재유산|문화재구분|조형물","선바위","서울특별시 종로구 무악동 산3-4","서울특별시","종로구","무악동","","","Y ","126.9564490000","37.5793566000"
"BE_IW10-0777","문화재유산|문화재구분|조형물","서울 원각사지 십층석탑","서울특별시 종로구 종로2가동 38 탑골공원 내","서울특별시","종로구","사직동","","","Y ","126.9842159000","37.5713590000"
"BE_IW10-0778","문화재유산|문화재구분|조형물","3.1독립기념탑","서울특별시 종로구 종로2가 38 탑골공원 내","서울특별시","종로구","종로1.2.3.4가동","","","Y ","126.9883480000","37.5712060000"
"BE_IW10-0779","문화재유산|문화재구분|조형물","신사임당 동상","서울특별시 종로구 사직동 1-48  사직공원 내","서울특별시","종로구","사직동","","","Y ","126.9655759000","37.5722970000"
"BE_IW10-0541","문화재유산|문화재구분|종교문화재","일선사","서울특별시 종로구 평창동 산6-1번지","서울특별시","종로구","평창동","","","Y ","126.9741928000","37.6227107000"
"BE_IW10-0644","문화재유산|문화재구분|조형물","용성스님거주터","서울특별시 종로구 봉익동 일반 2번지","서울특별시","종로구","종로1.2.3.4가동","","","Y ","126.9929660000","37.5721762000"
"BE_IW10-0645","문화재유산|문화재구분|조형물","손병희선생집터","서울특별시 종로구 가회동 170-4번지","서울특별시","종로구","가회동","","","Y ","126.9847684000","37.5803381000"
"BE_IW10-0646","문화재유산|문화재구분|조형물","오간수문(五間水門) 터","서울특별시 종로구 종로6가동 289-3","서울특별시","종로구","종로1.2.3.4가동","","","Y ","126.9838679000","37.5704510000"
"BE_IW10-0647","문화재유산|문화재구분|조형물","예조(禮曹) 터","서울특별시 종로구 세종로동 일반 77-6번지","서울특별시","종로구","사직동","","","Y ","126.9796420000","37.5730330000"
"BE_IW10-0648","문화재유산|문화재구분|조형물","여인시장터(女人市場址)","서울특별시 종로구 숭인동 242-1번지","서울특별시","종로구","숭인2동","","","Y ","127.0176267000","37.5718550000"
"BE_IW10-0649","문화재유산|문화재구분|조형물","여운형집(呂運亨家) 터","서울특별시 종로구 계동 일반 140-16","서울특별시","종로구","가회동","","","Y ","126.9870000000","37.5804000000"
"BE_IW10-0650","문화재유산|문화재구분|조형물","여단(濾壇) 터","서울특별시 종로구 평창동 113-1번지","서울특별시","종로구","평창동","","","Y ","126.9770283000","37.6110973000"
"BE_IW10-0651","문화재유산|문화재구분|조형물","어의궁터(於義宮址)","서울특별시 종로구 효제동 22-3번지","서울특별시","종로구","종로5.6가동","","","Y ","127.0018918000","37.5749640000"
"BE_IW10-0652","문화재유산|문화재구분|조형물","어유구집터(魚有龜家址)","서울특별시 종로구 명륜2가 21-26","서울특별시","종로구","혜화동","","","Y ","127.0003237000","37.5841909000"
"BE_IW10-0760","문화재유산|문화재구분|조형물","3.1독립 부조판","서울 종로구 종로2가 탑골공원내","서울특별시","종로구","종로1.2.3.4가동","","","Y ","126.9895626000","37.5705897000"
"BE_IW10-0761","문화재유산|문화재구분|조형물","3.1운동 독립선언서 인쇄소 [보성사] 기념비","서울특별시 종로구 세종로 미관광장","서울특별시","종로구","청운효자동","","","Y ","",""
"BE_IW10-0780","문화재유산|문화재구분|조형물","이순신 장군","서울특별시 종로구 세종로 광화문 녹지대","서울특별시","종로구","청운효자동","","","Y ","126.9767571000","37.5802853000"
"BE_IW10-0542","문화재유산|문화재구분|종교문화재","승가사","서울특별시 종로구 구기동 산1번지","서울특별시","종로구","평창동","","","Y ","126.9740093000","37.6314807000"
"BE_IW10-0653","문화재유산|문화재구분|조형물","어영청(御營廳) 터","서울특별시 종로구 인의동 112-1번지","서울특별시","종로구","종로1.2.3.4가동","","","Y ","126.9971783000","37.5728094000"
"BE_IW10-0654","문화재유산|문화재구분|조형물","앙부일구(해시계)터(仰釜日咎址)","서울특별시 종로구 훈정동 2번지","서울특별시","종로구","종로1.2.3.4가동","","","Y ","126.9954564000","37.5713843000"
"BE_IW10-0655","문화재유산|문화재구분|조형물","안동별궁(安洞別宮) 터","서울특별시 종로구 안국동 일반 175-2번지","서울특별시","종로구","삼청동","","","Y ","126.9828999000","37.5773000000"
"BE_IW10-0656","문화재유산|문화재구분|조형물","쌍홍문(雙紅門) 터","서울특별시 종로구 효자동 일반 38-2번지","서울특별시","종로구","청운효자동","","","Y ","126.9719206000","37.5826487000"
"BE_IW10-0657","문화재유산|문화재구분|조형물","승문원(承文院) 터","서울특별시 종로구 계동 일반 140-2번지","서울특별시","종로구","가회동","","","Y ","126.9870000000","37.5804000000"
"BE_IW10-0658","문화재유산|문화재구분|조형물","순화궁(順和宮) 터","서울특별시 종로구 인사동 일반 194-27","서울특별시","종로구","종로1.2.3.4가동","","","Y ","126.9860000000","37.5717000000"
"BE_IW10-0659","문화재유산|문화재구분|조형물","수표교터(水標橋址)","서울특별시 종로구 관수동 152-1번지","서울특별시","종로구","종로1.2.3.4가동","","","Y ","126.9893086000","37.5684728000"
"BE_IW10-0660","문화재유산|문화재구분|조형물","수진측량학교터","서울특별시 종로구 수송동 일반 146-2번지","서울특별시","종로구","종로1.2.3.4가동","","","Y ","126.9806000000","37.5737000000"
"BE_IW10-0661","문화재유산|문화재구분|조형물","수진궁터(壽進宮址)","서울특별시 종로구 수송동 51-8번지","서울특별시","종로구","종로1.2.3.4가동","","","Y ","126.9810035000","37.5726695000"
"BE_IW10-0662","문화재유산|문화재구분|조형물","송학선(宋學善) 의사의거터","서울특별시 종로구 와룡동 4-1번지","서울특별시","종로구","종로1.2.3.4가동","","","Y ","126.9894942000","37.5777794000"
"BE_IW10-0762","문화재유산|문화재구분|조형물","탑골공원 사적비","서울 종로구 종로2가 탑골공원내","서울특별시","종로구","종로1.2.3.4가동","","","Y ","126.9895626000","37.5705897000"
"BE_IW10-0763","문화재유산|문화재구분|조형물","만해 한용운 시비","서울 종로구 종로2가 탑골공원내","서울특별시","종로구","종로1.2.3.4가동","","","Y ","126.9895626000","37.5705897000"
"BE_IW10-0781","문화재유산|문화재구분|조형물","서울홍제동오층석탑","서울특별시 종로구 세종로 1 경복궁","서울특별시","종로구","청운효자동","","","Y ","126.9767743000","37.5866061000"
"BE_IW10-0543","문화재유산|문화재구분|종교문화재","소림사","서울특별시 종로구 홍지동 80-1번지","서울특별시","종로구","부암동","","","Y ","126.9588964000","37.6014902000"
"BE_IW10-0544","문화재유산|문화재구분|종교문화재","문수사","서울특별시 종로구 구기동 2번지","서울특별시","종로구","평창동","","","Y ","126.9725258000","37.6312731000"
